Vehicle Diagnostics,Eco Driving,Cruise Control,1,kinesisstats.osDDeltaCruiseControlMs,value.int_value,,0,600000,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5818493/VDP+EcoDriving
Vehicle Diagnostics,Maintenance Alerts,DEF Level,1,kinesisstats.osDDEFTankLevelMillipercent,value.int_value,,400,100000,0,10000,0,0,
Vehicle Diagnostics,Maintenance Alerts,DPF Lamp Status,1,kinesisstats.osDDpfLampStatus,value.int_value,,0,0,0,0,0,0,
Vehicle Diagnostics,Eco Driving,Engine Idle Time,1,kinesisstats.osDEngineState,value.int_value,,0,2,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5279935/VDP+Engine+State
Vehicle Diagnostics,Eco Driving,Engine Torque Over Limit,1,kinesisstats.osDDeltaAccelEngineTorqueOverLimitMs,value.int_value,,0,600000,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5818493/VDP+EcoDriving
Vehicle Diagnostics,Eco Driving,Engine Torque Over Limit,1,kinesisstats.osDDeltaAccelEngineTorqueOverLimitWhileNotOnCruiseControlMs,value.int_value,,0,600000,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5818493/VDP+EcoDriving
Vehicle Diagnostics,Eco Driving,Overspeeding,1,kinesisstats.osDEngineMilliknots,value.int_value,,0,137420,0,0,-20276,20276,
Vehicle Diagnostics,Eco Driving,RPM Green Band,1,kinesisstats.osDDeltaRpmGreenBandMs,value.int_value,,0,600000,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5818493/VDP+EcoDriving
Vehicle Diagnostics,Fuel and Energy,Power Take Off,2,kinesisstats.osDPowerTakeoff,value.int_value,,1,2,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5773902/PTO+Status
Vehicle Diagnostics,Safety Features,Seatbelt Driver,2,kinesisstats.osDSeatbeltDriver,value.int_value,,0,2,0,0,0,0,
Vehicle Diagnostics,General Information,Air Temperature,3,kinesisstats.osDEngineGauge,value.proto_value.engine_gauge_event.air_temp_milli_c,,-272984.375,1734953.125,0,0,0,0,
Vehicle Diagnostics,General Information,Engine Coolant Temperature,3,kinesisstats.osDEngineGauge,value.proto_value.engine_gauge_event.coolant_temp_milli_c,,-39500,214500,0,0,0,0,
Vehicle Diagnostics,General Information,Engine Load,3,kinesisstats.osDEngineGauge,value.proto_value.engine_gauge_event.engine_load_percent,,0,127.25,0,0,0,0,
Vehicle Diagnostics,General Information,Engine RPM,3,kinesisstats.osDEngineGauge,value.proto_value.engine_gauge_event.engine_rpm,,0,16383.625,0,0,0,0,
Vehicle Diagnostics,General Information,Oil Pressure,3,kinesisstats.osDEngineGauge,value.proto_value.engine_gauge_event.oil_pressure_k_pa,,0,998,0,0,0,0,
Vehicle Diagnostics,General Information,Soot Load,3,kinesisstats.osDAt1DpfSootLoadPercent,value.int_value,,0,250,0,0,0,0,
Vehicle Diagnostics,Tire Pressure Monitoring Systems,Tire Pressure Back Left,3,kinesisstats.osDEngineGauge,value.proto_value.engine_gauge_event.tire_pressure_back_left_k_pa,,0,0,0,0,0,0,
Vehicle Diagnostics,Tire Pressure Monitoring Systems,Tire Pressure Back Right,3,kinesisstats.osDEngineGauge,value.proto_value.engine_gauge_event.tire_pressure_back_right_k_pa,,0,0,0,0,0,0,
Vehicle Diagnostics,Tire Pressure Monitoring Systems,Tire Pressure Front Left,3,kinesisstats.osDEngineGauge,value.proto_value.engine_gauge_event.tire_pressure_front_left_k_pa,,0,0,0,0,0,0,
Vehicle Diagnostics,Tire Pressure Monitoring Systems,Tire Pressure Front Right,3,kinesisstats.osDEngineGauge,value.proto_value.engine_gauge_event.tire_pressure_front_right_k_pa,,0,0,0,0,0,0,
Vehicle Diagnostics,Electric Vehicles,AC Wall Charger Energy Consumed,50,kinesisstats.osDEvLastChargeAcWallEnergyConsumedWh,value.int_value,,0,0,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5695980/VDP+Electric+Vehicles
