53,36,CBL-VG-DIZU,false,true
53,37,CBL-VG-DJ1939-VM,false,true
53,38,CBL-VG-DJ1939-JOE,false,true
53,39,CBL-VG-DJ1939-VOE,false,true
89,0,UNKNOWN OR POWER ONLY,false,false
89,1,CBL-VG-BJ1939 OR CBL-VG-BIZU,true,true
89,2,CBL-VG-BFMS OR ACC-BJ1939-Y1,true,true
89,3,CBL-VG-BJ1708 WITH USB (9-PIN OR 6-PIN),true,true
89,4,CBL-VG-BOBDII,true,true
89,5,CBL-VG-BJ1939-VM,true,true
89,6,CBL-VG-B1226,true,true
89,7,CBL-VG-BHGV,true,true
89,8,CBL-VG-CPC Power Only,false,false
89,9,CBL-VG-CJ1708,false,true
89,10,CBL-VG-CJ1939,false,true
89,11,CBL-VG-CJ1939-VM,false,true
89,12,CBL-VG-CRP1226,false,true
89,13,CBL-VG-COBDII-Y1,false,true
89,14,CBL-VG-CHGV,false,true
89,15,CBL-VG-CFMS,false,true
89,16,CBL-VG-COBDII-Y2,false,true
89,17,CBL-VG-CIZU,false,true
89,18,CBL-VG-COBDII-Y0,false,true
89,19,CBL-VG-COBDII-Y3,false,true
89,20,CBL-VG-COBDII-Y1S,false,true
89,21,CBL-VG-CPWR,false,false
89,22,CBL-VG-CTSLA3Y-19,false,true
89,23,CBL-VG-COBDII-Y0S,false,true
89,24,CBL-VG-CTSLAXS-18,false,true
89,25,CBL-VG-COBDII-Y0 MOD + TACHO,false,true
89,26,CBL-VG-HJ1939-PAC,false,true
89,27,CBL-VG-CCIG Power Only,false,false
89,28,CBL-VG-CCT9,false,true
89,29,CBL-VG-CCT14,false,true
89,30,CBL-VG-COPEN,false,true
89,31,CBL-VG-CKM12,false,true
89,32,CBL-VG-DTDC-Y0,false,true
89,33,CBL-VG-DFMS,false,true
89,34,CBL-VG-DHGV,false,true
89,35,CBL-VG-DTSLA3-24,false,true
89,36,CBL-VG-DIZU,false,true
89,37,CBL-VG-DJ1939-VM,false,true
89,38,CBL-VG-DJ1939-JOE,false,true
89,39,CBL-VG-DJ1939-VOE,false,true
27,1,reeferCarrier,false,true
27,2,j1939Universal,false,true
