OBD_VALUE_TIRE_PRESSURE_BACK_RIGHT_KPA,OBD_VALUE_TIRE_PRESSURE_BACK_RIGHT_KPA
OBD_VALUE_FUEL_CONSUMED_ML,OBD_VALUE_METHOD_FUEL_LIFETIME_CONSUMPTION
OBD_VALUE_FUEL_CONSUMED_ML,OBD_VALUE_METHOD_FUEL_LIFETIME_CONSUMPTION
OBD_VALUE_FUEL_TYPE_ENUM,OBD_VALUE_FUEL_TYPE_ENUM
OBD_VALUE_BRAKE_STATE,OBD_VALUE_METHOD_COASTING_BRAKE_STATE_AND_TORQUE_PERCENT
OBD_VALUE_BRAKE_STATE,OBD_VALUE_METHOD_COASTING_BRAKE_STATE_AND_ENGINE_LOAD
OBD_VALUE_BRAKE_STATE,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_STATE
OBD_VALUE_BRAKE_STATE,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_STATE_AND_TORQUE_PERCENT
OBD_VALUE_BRAKE_STATE,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_STATE_AND_ENGINE_LOAD
OBD_VALUE_BRAKE_STATE,OBD_VALUE_METHOD_BRAKE_EVENT_BRAKE_STATE
OBD_VALUE_BRAKE_STATE,OBD_VALUE_METHOD_ANTICIPATION_BRAKE_EVENT_BRAKE_STATE
OBD_VALUE_GEAR_STATE,OBD_VALUE_GEAR_STATE
OBD_VALUE_PTO_STATE,OBD_VALUE_PTO_STATE
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_SPEED_KM_PER_HOUR
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_SPEED_KM_PER_HOUR
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_METHOD_COASTING_BRAKE_AND_TORQUE_PERCENT
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_METHOD_COASTING_BRAKE_STATE_AND_TORQUE_PERCENT
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_METHOD_COASTING_BRAKE_PERCENT_AND_ENGINE_LOAD
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_METHOD_COASTING_BRAKE_STATE_AND_ENGINE_LOAD
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_PERCENT
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_STATE
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_AND_TORQUE_PERCENT
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_STATE_AND_TORQUE_PERCENT
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_PERCENT_AND_ENGINE_LOAD
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_STATE_AND_ENGINE_LOAD
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_METHOD_COASTING_IGNORE_BRAKE_TORQUE_PERCENT
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_METHOD_COASTING_IGNORE_BRAKE_ENGINE_LOAD
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_METHOD_ANTICIPATION_BRAKE_EVENT_BRAKE_PERCENT
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_METHOD_ANTICIPATION_BRAKE_EVENT_BRAKE_STATE
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_METHOD_CRUISE_CONTROL_ENABLED_DURATION
OBD_VALUE_SPEED_KM_PER_HOUR,OBD_VALUE_METHOD_GREEN_BAND_RPM
OBD_VALUE_CRUISE_CONTROL_ACTIVE,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_PERCENT
OBD_VALUE_CRUISE_CONTROL_ACTIVE,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_STATE
OBD_VALUE_CRUISE_CONTROL_ACTIVE,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_AND_TORQUE_PERCENT
OBD_VALUE_CRUISE_CONTROL_ACTIVE,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_STATE_AND_TORQUE_PERCENT
OBD_VALUE_CRUISE_CONTROL_ACTIVE,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_PERCENT_AND_ENGINE_LOAD
OBD_VALUE_CRUISE_CONTROL_ACTIVE,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_STATE_AND_ENGINE_LOAD
OBD_VALUE_CRUISE_CONTROL_ACTIVE,OBD_VALUE_METHOD_TORQUE_OVER_LIMIT_NO_CC_TORQUE_PERCENT
OBD_VALUE_CRUISE_CONTROL_ACTIVE,OBD_VALUE_METHOD_TORQUE_OVER_LIMIT_NO_CC_ENGINE_LOAD
OBD_VALUE_CRUISE_CONTROL_ACTIVE,OBD_VALUE_METHOD_CRUISE_CONTROL_ENABLED_DURATION
OBD_VALUE_EV_LAST_CHARGE_WALL_AC_ENERGY_CONSUMED_WH,OBD_VALUE_EV_LAST_CHARGE_WALL_AC_ENERGY_CONSUMED_WH
OBD_VALUE_ENGINE_TORQUE_PERCENT,OBD_VALUE_ENGINE_TORQUE_PERCENT
OBD_VALUE_ENGINE_TORQUE_PERCENT,OBD_VALUE_METHOD_COASTING_BRAKE_AND_TORQUE_PERCENT
OBD_VALUE_ENGINE_TORQUE_PERCENT,OBD_VALUE_METHOD_COASTING_BRAKE_STATE_AND_TORQUE_PERCENT
OBD_VALUE_ENGINE_TORQUE_PERCENT,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_AND_TORQUE_PERCENT
OBD_VALUE_ENGINE_TORQUE_PERCENT,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_STATE_AND_TORQUE_PERCENT
OBD_VALUE_ENGINE_TORQUE_PERCENT,OBD_VALUE_METHOD_COASTING_IGNORE_BRAKE_TORQUE_PERCENT
OBD_VALUE_ENGINE_TORQUE_PERCENT,OBD_VALUE_METHOD_TORQUE_OVER_LIMIT_TORQUE_PERCENT
OBD_VALUE_ENGINE_TORQUE_PERCENT,OBD_VALUE_METHOD_TORQUE_OVER_LIMIT_NO_CC_TORQUE_PERCENT
OBD_VALUE_FUEL_REMAINING_ML,OBD_VALUE_METHOD_FUEL_TANK_LEVEL_VOLUME
OBD_VALUE_EV_STATE_OF_CHARGE_USABLE_MILLIPERCENT,OBD_VALUE_EV_STATE_OF_CHARGE_USABLE_MILLIPERCENT
OBD_VALUE_ENGINE_LOAD_AT_CURRENT_SPEED_PERCENT,OBD_VALUE_METHOD_COASTING_BRAKE_PERCENT_AND_ENGINE_LOAD
OBD_VALUE_ENGINE_LOAD_AT_CURRENT_SPEED_PERCENT,OBD_VALUE_METHOD_COASTING_BRAKE_STATE_AND_ENGINE_LOAD
OBD_VALUE_ENGINE_LOAD_AT_CURRENT_SPEED_PERCENT,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_PERCENT_AND_ENGINE_LOAD
OBD_VALUE_ENGINE_LOAD_AT_CURRENT_SPEED_PERCENT,OBD_VALUE_METHOD_COASTING_NO_CC_BRAKE_STATE_AND_ENGINE_LOAD
OBD_VALUE_ENGINE_LOAD_AT_CURRENT_SPEED_PERCENT,OBD_VALUE_METHOD_COASTING_IGNORE_BRAKE_ENGINE_LOAD
OBD_VALUE_ENGINE_LOAD_AT_CURRENT_SPEED_PERCENT,OBD_VALUE_METHOD_TORQUE_OVER_LIMIT_ENGINE_LOAD
OBD_VALUE_ENGINE_LOAD_AT_CURRENT_SPEED_PERCENT,OBD_VALUE_METHOD_TORQUE_OVER_LIMIT_NO_CC_ENGINE_LOAD
OBD_VALUE_EV_CHARGER_HV_CURRENT_MILLI_AMP,OBD_VALUE_EV_CHARGER_HV_CURRENT_MILLI_AMP
OBD_VALUE_EV_CHARGER_HV_CURRENT_MILLI_AMP,OBD_VALUE_METHOD_EV_CHARGING_ENERGY_CHARGER_VOLTS_AMPS
OBD_VALUE_ENGINE_RUNTIME_SINCE_IGNITION_SECONDS,OBD_VALUE_ENGINE_RUNTIME_SINCE_IGNITION_SECONDS
OBD_VALUE_ENGINE_RUNTIME_SINCE_IGNITION_SECONDS,OBD_VALUE_ENGINE_RUNTIME_SINCE_IGNITION_SECONDS
OBD_VALUE_AIR_INLET_PRESSURE_PA,OBD_VALUE_AIR_INLET_PRESSURE_PA
OBD_VALUE_BOOST_PRESSURE_PA,OBD_VALUE_BOOST_PRESSURE_PA
OBD_VALUE_AIR_INLET_TEMP_MILLIC,OBD_VALUE_AIR_INLET_TEMP_MILLIC
OBD_VALUE_AVG_AC_CURRENT_MILLIAMPS,OBD_VALUE_AVG_AC_CURRENT_MILLIAMPS
OBD_VALUE_AVG_AC_FREQ_MICROHZ,OBD_VALUE_AVG_AC_FREQ_MICROHZ
OBD_VALUE_LINE_TO_LINE_MILLIVOLTS,OBD_VALUE_LINE_TO_LINE_MILLIVOLTS
OBD_VALUE_LINE_TO_NEUTRAL_MILLIVOLTS,OBD_VALUE_LINE_TO_NEUTRAL_MILLIVOLTS
OBD_VALUE_BATT_POTENTIAL_MILLIVOLTS,OBD_VALUE_BATT_POTENTIAL_MILLIVOLTS
