0,CAN_J1939_PROTOCOL_DETECT_INVALID
1,CAN_J1939_PROTOCOL_DETECT_ONLY
2,CAN_J1939_PROTOCOL_DETECT_AND_SELECT
3,CAN_J1939_PROTOCOL_DETECT_DISABLED
