OBD_MANUAL_J1708_COPEN_FLYING_LEADS,CANBUS_J1708_COPEN_FLYING_LEADS
OBD_MANUAL_J1708_DJ1939_JOE_9PIN_PINS_F_G,CANBUS_J1708_DJ1939_JOE_9PIN_PINS_F_G
OBD_MANUAL_J1708_J1587,CANBUS_J1708_J1587_MULTIPLE_CABLE_IDS
OBD_MANUAL_J1708_J1587_MULTIPLE_CABLE_IDS,CANBUS_J1708_J1587_MULTIPLE_CABLE_IDS
OBD_MANUAL_J1708_MFG_TEST,CANBUS_INVALID
OBD_MANUAL_J1708_RP1226_PINS_6_13,CANBUS_J1708_RP1226_PINS_6_13
OBD_MANUAL_J1850,CANBUS_INVALID
OBD_MANUAL_J1850_PWM,CANBUS_INVALID
OBD_MANUAL_J1850_VPW,CANBUS_INVALID
OBD_MANUAL_J1939_250,CANBUS_J1939_250
OBD_MANUAL_J1939_500,CANBUS_J1939_500
OBD_MANUAL_KLINE,CANBUS_INVALID
OBD_MANUAL_PRIMARY_J1962_J1939,CANBUS_J1962_PRIMARY_J1939
OBD_MANUAL_PRIMARY_PASSENGER_15765,CANBUS_PRIMARY_PASSENGER_15765
OBD_MANUAL_SECONDARY_J1962_J1939,CANBUS_J1962_SECONDARY_J1939
OBD_MANUAL_SECONDARY_PASSENGER_15765,CANBUS_SECONDARY_PASSENGER_15765
OBD_MANUAL_SW_PASSENGER_15765,CANBUS_SW_PASSENGER_15765
OBD_MANUAL_TERTIARY_J1962_J1939,CANBUS_J1962_TERTIARY_J1939
OBD_MANUAL_TERTIARY_PASSENGER_15765,CANBUS_TERTIARY_PASSENGER_15765
OBD_MANUAL_TERTIARY_PASSENGER_TACHOGRAPH,CANBUS_INVALID
OBD_MANUAL_THERMOKING,CANBUS_THERMOKING
OBD_PROBE_AUTO,CANBUS_INVALID
OBD_PROBE_PASSENGER,CANBUS_INVALID
